fare_amount,distance_km,passenger_count,hour,weekday,month,is_peak,is_night,is_weekend,pickup_borough,dropoff_borough,cluster,segment_label,is_high_fare,pickup_latitude,pickup_longitude
16.5,6.146813513445977,1,13,6,4,0,0,1,4,0,3,Standard,1,40.808712,-73.944917
6.5,2.8092079335829716,1,13,3,9,0,0,0,4,0,3,Standard,0,40.773078000000005,-73.955629
18.5,4.27388109043576,2,0,2,7,0,1,0,1,0,3,Standard,1,40.721215,-73.958417
32.0,13.96389479037602,1,22,0,7,0,1,0,4,2,1,Premium,1,40.644749,-73.781839
16.1,2.710775760229718,1,18,5,6,1,0,1,0,0,2,Budget,1,40.761673,-73.990245
4.5,0.41908857479646916,1,15,0,11,0,0,0,0,0,3,Standard,0,40.78243,-73.976225
4.9,1.8547038480306244,1,23,1,3,0,1,0,1,1,3,Standard,0,40.710946,-73.963544
9.3,4.324856145421673,1,18,4,12,1,0,0,4,0,2,Budget,0,40.772142,-73.952742
10.0,3.7854949167584073,1,22,0,11,0,1,0,0,0,3,Standard,0,40.739297,-73.988848
27.07,8.487710845302324,1,19,4,1,1,0,0,2,0,1,Premium,1,40.774063,-73.87444
57.33,22.619419274008916,1,15,3,5,0,0,0,4,4,1,Premium,1,40.792392,-73.96640500000001
7.7,2.7905190558321986,1,23,1,1,0,1,0,0,0,3,Standard,0,40.72096,-73.993945
6.5,1.500012596125286,2,2,6,6,0,1,1,0,0,3,Standard,0,40.766884000000005,-73.978879
10.1,2.725852999351392,1,18,3,4,1,0,0,0,0,2,Budget,0,40.711765,-74.00773199999999
10.5,3.9836221632759554,1,7,4,10,1,0,0,0,0,2,Budget,0,40.723472,-73.982878
4.5,0.9826032993136629,1,17,3,2,1,0,0,0,0,2,Budget,0,40.739942,-74.00232199999999
6.5,0.9845129460204092,4,23,4,2,0,1,0,0,0,3,Standard,0,40.742233,-74.004527
15.0,2.2301024978310737,5,8,4,11,1,0,0,0,0,2,Budget,1,40.775017,-73.985435
5.7,2.0183645232755008,6,14,6,9,0,0,1,0,0,3,Standard,0,40.750142,-73.99865
9.7,2.6157447205011546,1,22,5,10,0,1,1,0,0,3,Standard,0,40.758785,-73.977338
6.0,1.3820910359660366,1,11,1,9,0,0,0,0,0,3,Standard,0,40.75236,-73.97528299999999
45.0,20.862825348353464,5,7,2,10,1,0,0,4,0,1,Premium,1,40.646732,-73.79002
8.9,2.7635178475668734,1,17,1,1,1,0,0,0,4,2,Budget,0,40.760847,-73.971728
4.5,1.1377418660131202,1,13,1,11,0,0,0,0,0,3,Standard,0,40.755239,-73.975318
7.3,1.5936525991270094,2,18,1,8,1,0,0,0,0,2,Budget,0,40.75299,-73.991301
4.5,0.7391364789287419,1,16,2,10,1,0,0,4,4,2,Budget,0,40.779271,-73.955692
8.1,2.851048266612761,2,18,0,4,1,0,0,0,0,2,Budget,0,40.762977,-73.974983
6.1,0.9852735787067753,1,14,2,6,0,0,0,4,4,3,Standard,0,40.764982,-73.955107
11.7,4.0009573317314855,1,23,6,9,0,1,1,0,0,3,Standard,0,40.735231,-74.00185
4.5,0.917803769288195,3,18,1,6,1,0,0,0,0,2,Budget,0,40.731077,-73.988772
13.0,3.378129076223387,3,19,3,8,1,0,0,0,0,2,Budget,1,40.750762,-73.987175
4.9,0.6375122034726466,4,17,3,10,1,0,0,0,0,2,Budget,0,40.751435,-73.99145
9.0,2.3019523253119467,1,18,5,10,1,0,1,0,0,2,Budget,0,40.760572,-73.97547800000001
6.5,2.216840834143117,1,15,1,11,0,0,0,4,2,3,Standard,0,40.770442,-73.96053
10.1,2.93133040107803,1,10,0,10,1,0,0,4,0,2,Budget,0,40.77489,-73.958963
24.5,3.3984778645407294,1,16,6,10,1,0,1,0,4,2,Budget,1,40.730365,-73.989549
6.0,1.4368151610487352,1,9,2,11,1,0,0,0,0,2,Budget,0,40.777712,-73.98628199999999
4.5,0.35259031770092336,2,17,2,3,1,0,0,0,0,2,Budget,0,40.764212,-73.980915
17.0,5.0264494796316725,1,14,2,3,0,0,0,0,4,3,Standard,1,40.748496,-74.003796
13.5,3.8064139057106057,1,19,2,9,1,0,0,0,4,2,Budget,1,40.746887,-73.981507
10.5,3.3073864870188734,1,17,1,3,1,0,0,0,2,2,Budget,0,40.750812,-73.97450500000001
6.1,1.6631209233272046,1,18,0,2,1,0,0,0,4,2,Budget,0,40.765582,-73.981403
10.9,3.4687282534422916,2,12,3,6,0,0,0,0,0,3,Standard,0,40.725778000000005,-73.983765
8.9,0.995275865104307,1,18,3,12,1,0,0,0,0,2,Budget,0,40.758965,-73.970765
5.5,1.596295080304119,1,15,5,12,0,0,1,0,0,3,Standard,0,40.739125,-73.99919799999999
6.0,0.6996768416899439,1,8,0,6,1,0,0,0,0,2,Budget,0,40.755991,-73.990251
18.0,4.346764257437173,2,22,1,8,0,1,0,0,0,3,Standard,1,40.730942,-74.007867
12.5,5.701809801129063,1,2,2,1,0,1,0,0,0,3,Standard,1,40.76114273071289,-73.98171997070312
6.1,1.960539188554825,1,8,0,11,1,0,0,4,0,2,Budget,0,40.771526,-73.959202
4.1,1.3415023418825747,1,0,3,11,0,1,0,4,2,3,Standard,0,40.773755,-73.957565
13.0,4.95489281024296,1,11,1,3,0,0,0,4,4,3,Standard,1,40.84863,-73.939573
16.1,8.1307157401013,1,23,4,2,0,1,0,0,4,3,Standard,1,40.731127,-74.00125
6.9,1.7129078860393072,1,15,2,8,0,0,0,0,0,3,Standard,0,40.715361,-74.00749300000001
6.1,1.923723678021246,3,10,6,5,1,0,1,0,0,2,Budget,0,40.776105,-73.976225
16.6,7.83402165044388,1,3,6,1,0,1,1,0,1,3,Standard,1,40.739319,-73.988225
15.7,6.855960567728089,1,19,0,8,1,0,0,4,0,2,Budget,1,40.766478,-73.956553
6.1,1.2423368044872805,1,6,0,9,0,0,0,0,0,3,Standard,0,40.755535,-73.990589
10.1,3.727389480281738,1,10,2,1,1,0,0,4,2,2,Budget,0,40.760608000000005,-73.96455
5.7,1.9453919692255768,1,1,2,6,0,1,0,0,0,3,Standard,0,40.75953,-73.98139499999999
6.9,2.029875499419545,1,7,1,10,1,0,0,0,0,2,Budget,0,40.773801,-73.982377
5.5,1.7308041880238836,1,11,0,5,0,0,0,0,4,3,Standard,0,40.74625015258789,-73.9716796875
4.9,1.2616090318178252,1,5,5,2,0,1,1,0,0,3,Standard,0,40.744506,-74.00282299999999
20.1,7.017509451757709,4,22,6,7,0,1,1,0,1,3,Standard,1,40.707975,-74.011413
13.0,3.338102902564622,1,11,4,8,0,0,0,0,0,3,Standard,1,40.763985,-73.98095699999999
8.5,3.448732525761162,1,5,5,12,0,1,1,4,0,3,Standard,0,40.805557,-73.965828
14.9,2.597355911599959,1,1,6,3,0,1,1,1,0,3,Standard,1,40.714082,-73.95147800000001
5.7,0.7333388043681225,1,12,0,7,0,0,0,0,0,3,Standard,0,40.759581,-73.981587
8.5,4.129663811879356,2,3,1,3,0,1,0,0,0,3,Standard,0,40.751822,-73.993495
9.5,1.260767711199948,1,9,0,10,1,0,0,0,0,2,Budget,0,40.737695,-74.00445
17.0,6.274172712035706,1,18,3,2,1,0,0,4,0,2,Budget,1,40.772772,-73.95313
3.7,0.8231026270388268,2,15,6,12,0,0,1,0,0,3,Standard,0,40.730373,-73.98923
6.9,1.5661378279882288,1,11,1,4,0,0,0,0,0,3,Standard,0,40.725588,-73.980864
8.9,2.9562139605589173,1,11,6,8,0,0,1,0,4,3,Standard,0,40.745521,-74.00128199999999
5.3,0.7471361976951321,1,13,1,3,0,0,0,4,0,3,Standard,0,40.763542,-73.967158
12.5,3.972352270806662,1,20,6,8,1,0,1,0,2,2,Budget,1,40.778917,-73.98220699999999
7.3,2.626921677771111,1,10,0,6,1,0,0,0,0,2,Budget,0,40.759802,-73.972062
4.1,0.8583742841030914,2,17,5,3,1,0,1,0,0,2,Budget,0,40.778593,-73.981695
12.1,4.487818034828288,5,21,4,11,0,0,0,0,0,3,Standard,0,40.723697,-73.99651300000001
3.5,7.952915823613038,1,19,5,3,1,0,1,4,0,2,Budget,0,40.798475,-73.96349000000001
8.1,2.400859269596838,2,21,6,4,0,0,1,0,0,3,Standard,0,40.729362,-73.989948
6.5,1.5256911560778645,1,19,1,1,1,0,0,4,4,2,Budget,0,40.758697,-73.96566999999999
13.0,2.4796166725390316,2,5,4,4,0,1,0,1,1,3,Standard,1,40.696207,-73.987928
34.83,8.746381087098309,2,18,2,4,1,0,0,2,0,1,Premium,1,40.773947,-73.87124
13.0,1.749921521383756,3,18,2,5,1,0,0,0,0,2,Budget,1,40.727432,-74.000789
8.5,1.3735373394503883,1,21,1,11,0,0,0,0,0,3,Standard,0,40.733785,-73.98991
4.5,0.7520939751363958,3,7,1,2,1,0,0,0,0,2,Budget,0,40.79272079467773,-73.97334289550781
25.7,15.109213108516336,1,16,6,12,1,0,1,4,2,1,Premium,1,40.648858,-73.782667
6.9,1.649426789325215,1,9,0,12,1,0,0,4,0,2,Budget,0,40.78015,-73.959212
9.5,2.6758610056705057,1,3,1,3,0,1,0,0,0,3,Standard,0,40.763828,-73.996239
56.8,19.911496268114753,2,6,4,1,0,0,0,0,4,1,Premium,1,40.744001,-73.979456
10.9,3.493706857906078,1,8,0,7,1,0,0,2,2,2,Budget,0,40.759555,-73.830332
8.0,0.9599652108159636,1,23,5,4,0,1,1,0,0,3,Standard,0,40.733605,-73.98751
5.0,0.8275583166090523,1,15,5,9,0,0,1,0,0,3,Standard,0,40.73565,-73.998077
7.0,1.1257474749894738,1,10,3,2,1,0,0,0,0,2,Budget,0,40.71079635620117,-74.0155029296875
8.5,5.751710470489162,5,19,1,10,1,0,0,4,0,2,Budget,0,40.806132,-73.965467
5.5,1.1204770572022633,1,12,0,2,0,0,0,4,2,3,Standard,0,40.78065872192383,-73.9546127319336
9.0,2.344235411316169,1,13,4,1,0,0,0,4,4,3,Standard,0,40.778225,-73.951628
19.0,7.587331136748327,1,21,3,4,0,0,0,0,4,3,Standard,1,40.71499252319336,-73.99226379394531
4.0,0.8911859635516399,1,16,3,1,1,0,0,0,0,2,Budget,0,40.754856,-73.973816
19.5,6.668711813004864,2,9,0,6,1,0,0,4,0,2,Budget,1,40.76245,-73.96561
9.5,4.1848445094959486,1,15,6,9,0,0,1,0,0,3,Standard,0,40.724151,-74.004584
11.5,2.7419694619631145,1,17,0,1,1,0,0,0,4,2,Budget,0,40.75860977172852,-73.9864501953125
24.5,2.46833309879023,1,18,5,11,1,0,1,0,0,2,Budget,1,40.720312,-74.010145
3.7,5.5926216478901685,2,21,2,1,0,0,0,0,2,3,Standard,0,40.747285,-73.98595300000001
4.0,1.04924159153405,1,8,3,4,1,0,0,4,4,2,Budget,0,40.766272,-73.96321999999999
10.0,1.724213934475612,4,0,6,6,0,1,1,0,0,3,Standard,0,40.733355,-73.999643
13.0,2.4102644362908765,1,9,3,5,1,0,0,0,0,2,Budget,1,40.7454833984375,-73.98450469970702
7.3,2.8735524666307386,2,12,6,3,0,0,1,4,4,3,Standard,0,40.781522,-73.956066
10.5,2.7981041529966983,2,8,0,2,1,0,0,0,0,2,Budget,0,40.747017,-74.00265
10.9,1.3949537865616675,1,15,5,5,0,0,1,0,0,3,Standard,0,40.723462,-74.004968
21.3,7.6707846774922706,1,23,3,12,0,1,0,2,1,3,Standard,1,40.774703,-73.94505
6.9,1.054176533989885,2,9,2,1,1,0,0,0,0,2,Budget,0,40.71999,-74.010196
14.1,3.551211026562577,1,14,2,7,0,0,0,0,4,3,Standard,1,40.749998,-73.991446
9.0,2.059049305679095,1,18,4,11,1,0,0,0,0,2,Budget,0,40.765734,-73.979539
7.0,1.8170171462346874,3,14,6,11,0,0,1,4,4,3,Standard,0,40.79453,-73.966323
7.3,1.0491485791884567,1,12,1,11,0,0,0,4,0,3,Standard,0,40.771962,-73.96725
5.3,1.1734673716180677,2,8,1,11,1,0,0,0,0,2,Budget,0,40.716196,-74.00715799999999
7.0,1.404430963143201,1,19,2,5,1,0,0,0,0,2,Budget,0,40.77633,-73.979975
16.0,3.773070045663591,4,0,3,11,0,1,0,0,0,3,Standard,1,40.740765,-74.007675
18.5,0.13085199231658032,1,18,5,4,1,0,1,2,2,0,Airport/Long-Haul,1,40.75759,-73.93724
9.0,1.052881396343124,1,8,0,6,1,0,0,0,0,2,Budget,0,40.75664520263672,-73.9894790649414
9.7,5.509792995084592,1,21,6,9,0,0,1,0,4,3,Standard,0,40.73173,-73.982007
4.1,0.8024111537801588,2,20,4,12,1,0,0,0,0,2,Budget,0,40.720938,-73.995825
32.8,9.68151326327364,1,7,0,1,1,0,0,0,2,1,Premium,1,40.748493,-73.9734
6.5,2.0994265485481645,1,22,4,1,0,1,0,0,0,3,Standard,0,40.731239,-73.982202
15.7,5.3975871835322895,5,8,0,5,1,0,0,0,0,2,Budget,1,40.747267,-73.973692
4.5,0.9215863387529972,1,22,4,2,0,1,0,4,4,3,Standard,0,40.790977000000005,-73.968915
5.3,1.3952699632950651,5,15,4,9,0,0,0,0,0,3,Standard,0,40.717672,-74.003373
3.5,0.9287624418648387,1,7,2,6,1,0,0,0,0,2,Budget,0,40.741705,-73.99376
8.0,1.1449288615212871,6,9,3,11,1,0,0,0,4,2,Budget,0,40.759597,-73.972895
8.0,1.9433550977525589,1,21,4,12,0,0,0,4,4,3,Standard,0,40.756637,-73.966471
4.9,0.8142466401976727,1,13,5,1,0,0,1,0,0,3,Standard,0,40.749806,-73.982805
4.5,0.9758322276970343,2,1,5,11,0,1,1,4,0,3,Standard,0,40.756827,-73.966948
9.3,2.5149236140279148,1,14,1,10,0,0,0,0,0,3,Standard,0,40.733289,-73.981195
10.0,2.2033342300107033,1,19,3,5,1,0,0,0,0,2,Budget,0,40.733197,-73.994615
8.5,1.2381828663509864,1,19,4,2,1,0,0,0,0,2,Budget,0,40.734302,-74.00274
4.5,1.185546861394348,2,0,0,7,0,1,0,0,0,3,Standard,0,40.755099,-73.98685
6.5,1.7681430905473818,1,17,2,3,1,0,0,0,0,2,Budget,0,40.750892,-74.005758
11.0,1.8790178930070744,1,13,1,12,0,0,0,0,4,3,Standard,0,40.763226,-73.97375100000001
7.5,1.3550569658796816,2,20,1,12,1,0,0,0,0,2,Budget,0,40.73848,-73.991862
5.7,1.8470664207640775,1,8,2,5,1,0,0,0,0,2,Budget,0,40.738688,-73.99580300000001
5.7,3.3957384477561483,1,18,1,2,1,0,0,0,0,2,Budget,0,40.752997,-73.99318000000001
8.5,2.692927073976731,2,15,6,11,0,0,1,0,0,3,Standard,0,40.743967,-73.97978499999999
6.0,1.049111571452934,1,0,4,12,0,1,0,0,0,3,Standard,0,40.723386,-73.995725
7.0,1.5016116199224485,2,15,2,11,0,0,0,0,0,3,Standard,0,40.740342,-74.004168
7.7,2.052434574061701,2,8,1,6,1,0,0,0,0,2,Budget,0,40.745702,-74.001683
11.3,4.424146994572405,1,10,4,8,1,0,0,4,0,2,Budget,0,40.7928,-73.9672
14.5,4.176261116662499,1,20,0,2,1,0,0,0,0,2,Budget,1,40.76064682006836,-73.97124481201173
4.1,0.498595741026364,1,12,0,3,0,0,0,0,0,3,Standard,0,40.757792,-73.97495500000001
26.83,6.188794518079085,1,14,3,12,0,0,0,2,2,3,Standard,1,40.77413,-73.874445
6.5,1.8071724691324629,5,19,2,5,1,0,0,0,0,2,Budget,0,40.739153,-73.99927199999999
4.9,1.230928298770474,2,19,5,1,1,0,1,4,0,2,Budget,0,40.769923,-73.96096999999999
7.7,2.011738631894433,1,12,0,2,0,0,0,0,0,3,Standard,0,40.768975,-73.981247
7.0,1.3728633145362579,1,13,6,3,0,0,1,0,0,3,Standard,0,40.763422,-73.973295
6.1,1.1550253081159847,1,9,1,7,1,0,0,0,0,2,Budget,0,40.742085,-73.981013
6.9,2.7104284659188203,1,16,5,1,1,0,1,0,0,2,Budget,0,40.755919,-73.99081600000001
12.5,1.5853881112982424,1,10,3,9,1,0,0,0,0,2,Budget,1,40.768757,-73.98781600000001
11.5,2.4404168242641004,5,19,0,3,1,0,0,0,0,2,Budget,0,40.731862,-73.98360799999999
6.1,1.1918174816446228,1,14,1,12,0,0,0,4,4,3,Standard,0,40.765243,-73.961448
4.9,1.2787386205490374,1,10,0,4,1,0,0,0,0,2,Budget,0,40.704235,-74.014225
5.3,0.9833826609645915,1,20,2,6,1,0,0,0,0,2,Budget,0,40.763947,-73.99560100000001
8.1,2.3912355739828413,1,21,4,6,0,0,0,0,0,3,Standard,0,40.746557,-73.980212
7.7,2.3810948723623766,2,2,5,12,0,1,1,0,4,3,Standard,0,40.763672,-73.98507099999999
12.1,3.7152917270793373,1,12,0,5,0,0,0,0,0,3,Standard,0,40.731237,-73.99196500000001
4.5,0.7819533824167315,1,17,1,4,1,0,0,0,0,2,Budget,0,40.745305,-73.97836
4.0,0.6583262030764806,3,15,6,9,0,0,1,0,0,3,Standard,0,40.731122,-73.982725
4.9,1.155741246387243,2,1,4,7,0,1,0,0,0,3,Standard,0,40.741757,-73.993747
9.0,1.00676141656785,2,13,3,4,0,0,0,0,0,3,Standard,0,40.759354,-73.973488
4.0,0.9380924048579365,1,11,5,9,0,0,1,0,0,3,Standard,0,40.74972,-73.99176999999999
9.0,1.027361662080893,1,20,4,12,1,0,0,0,0,2,Budget,0,40.752697,-73.978127
8.0,2.0290787165622124,1,20,0,6,1,0,0,0,0,2,Budget,0,40.751275,-73.994229
4.9,1.2466649978349436,1,19,4,8,1,0,0,0,0,2,Budget,0,40.784403000000005,-73.977427
10.9,0.795956446593782,1,10,4,6,1,0,0,4,4,2,Budget,0,40.766155,-73.969686
7.0,1.487828219835828,1,8,2,10,1,0,0,0,0,2,Budget,0,40.737677000000005,-73.992345
4.9,1.0480138339241707,1,14,6,5,0,0,1,4,4,3,Standard,0,40.765337,-73.961487
11.0,1.6356227518540578,1,18,4,5,1,0,0,0,0,2,Budget,0,40.730497,-73.990205
13.7,6.527894578456591,1,7,3,5,1,0,0,0,0,2,Budget,1,40.769737,-73.984279
3.3,0.580462469136859,1,9,1,11,1,0,0,0,0,2,Budget,0,40.745687,-73.98634399999999
4.5,0.6440265444281741,1,12,3,12,0,0,0,0,0,3,Standard,0,40.759558,-73.975712
10.3,2.7110775321890785,1,17,4,1,1,0,0,0,0,2,Budget,0,40.752124,-73.978063
3.3,0.6556703107984545,2,11,2,3,0,0,0,0,0,3,Standard,0,40.748158,-73.987522
4.9,1.16892349327828,1,10,3,1,1,0,0,0,0,2,Budget,0,40.788328,-73.970903
8.5,2.753305370134259,2,12,4,8,0,0,0,0,0,3,Standard,0,40.721033,-74.008434
6.9,1.4855145396722396,2,7,3,1,1,0,0,0,4,2,Budget,0,40.749251,-73.98034799999999
7.7,2.459691096598365,1,3,5,7,0,1,1,0,0,3,Standard,0,40.74066,-74.007705
6.1,2.1497957042400375,1,13,3,4,0,0,0,4,4,3,Standard,0,40.750352,-73.96876999999999
13.3,3.988187210068137,2,16,6,2,1,0,1,2,0,2,Budget,1,40.745533,-73.945881
6.5,1.4977063110429651,1,13,1,12,0,0,0,0,0,3,Standard,0,40.741657,-73.99381600000001
11.0,4.061754927248096,1,6,6,11,0,0,1,4,0,3,Standard,0,40.774995,-73.95886
10.9,3.48997557974994,3,16,5,9,1,0,1,0,0,2,Budget,0,40.77423,-73.98269499999999
8.0,1.8614918114050012,1,18,4,3,1,0,0,0,0,2,Budget,0,40.79237365722656,-73.97357940673827
7.0,1.8365103750844098,6,13,5,11,0,0,1,0,0,3,Standard,0,40.727492,-73.985327
3.8,0.5438866534649882,1,20,3,2,1,0,0,0,0,2,Budget,0,40.778711,-73.982124
22.35,5.329827335663673,2,21,0,4,0,0,0,0,4,3,Standard,1,40.722896,-74.011439
4.1,0.649824919490403,1,21,6,6,0,0,1,0,0,3,Standard,0,40.768422,-73.981957
5.3,0.7741758291798466,1,18,0,8,1,0,0,4,0,2,Budget,0,40.761753000000006,-73.968648
13.5,2.396543797133263,2,16,2,5,1,0,0,0,4,2,Budget,1,40.78054809570313,-73.98043823242188
3.7,0.6082054530495324,3,21,4,11,0,0,0,1,1,3,Standard,0,40.730108,-73.955228
20.0,6.115420737717747,5,11,2,10,0,0,0,0,0,3,Standard,1,40.702382,-74.012517
9.5,3.0592480980664556,5,17,6,7,1,0,1,0,0,2,Budget,0,40.753595,-73.975207
43.33,14.761443345932472,1,6,6,4,0,0,1,0,4,1,Premium,1,40.747271000000005,-73.985667
25.3,6.704818390177705,1,19,4,12,1,0,0,0,1,2,Budget,1,40.767666,-73.98574
13.77,4.418793889127283,1,20,0,4,1,0,0,0,1,2,Budget,1,40.714806,-74.01651899999999
8.5,1.6584678839158988,2,18,1,4,1,0,0,0,0,2,Budget,0,40.775973,-73.989827
6.0,1.5084162639443501,3,21,3,3,0,0,0,0,4,3,Standard,0,40.780652,-73.980086
12.5,4.833394869453578,3,23,2,4,0,1,0,0,1,3,Standard,1,40.721485,-73.988502
5.7,1.2439140092210947,1,16,3,6,1,0,0,0,0,2,Budget,0,40.756518,-73.978873
9.7,3.7653638970007233,1,20,6,3,1,0,1,0,0,2,Budget,0,40.735745,-74.00669
9.7,2.0185876152285016,6,14,3,1,0,0,0,0,4,3,Standard,0,40.75277,-73.992937
10.9,2.0854754365916204,3,9,2,2,1,0,0,0,0,2,Budget,0,40.745175,-74.00778100000001
14.0,5.275285114390461,1,12,5,5,0,0,1,0,4,3,Standard,1,40.734088,-73.995361
12.0,4.944257709811413,1,2,5,11,0,1,1,4,0,3,Standard,0,40.769301,-73.957909
5.5,0.6766360860218055,1,23,0,11,0,1,0,0,0,3,Standard,0,40.734412,-73.980337
23.5,7.67704836170952,1,0,5,12,0,1,1,0,2,3,Standard,1,40.738736,-74.005599
8.9,1.675527750871685,1,16,1,8,1,0,0,0,0,2,Budget,0,40.719338,-74.010452
16.5,0.8530562562920159,1,10,3,7,1,0,0,4,4,2,Budget,1,40.767707,-73.96215500000001
5.3,1.1551291566806796,1,23,6,7,0,1,1,0,0,3,Standard,0,40.757825,-73.980925
12.1,5.191345399744555,3,17,3,2,1,0,0,0,1,2,Budget,0,40.73411,-73.990607
14.0,4.5406655640069795,1,1,6,3,0,1,1,0,4,3,Standard,1,40.721935,-74.000168
7.0,1.727947707235061,1,12,5,10,0,0,1,0,0,3,Standard,0,40.749612,-73.987883
7.3,1.9591886920569244,3,13,4,5,0,0,0,4,4,3,Standard,0,40.789553000000005,-73.954642
4.9,1.0046620264869026,1,15,4,6,0,0,0,0,0,3,Standard,0,40.776423,-73.982225
6.5,1.684009631527767,2,19,6,4,1,0,1,4,0,2,Budget,0,40.778826,-73.960334
4.0,0.7813501555164016,4,19,1,2,1,0,0,0,0,2,Budget,0,40.751417,-73.991098
4.9,1.3363874531705433,1,4,4,8,0,1,0,4,4,3,Standard,0,40.804544,-73.951735
8.0,1.7015779707293406,1,10,4,4,1,0,0,0,0,2,Budget,0,40.767169,-73.986435
5.7,1.1527052450718502,2,17,4,7,1,0,0,0,0,2,Budget,0,40.722085,-74.008208
10.0,1.3209481907696947,1,18,4,4,1,0,0,0,0,2,Budget,0,40.74663,-73.99016999999999
7.0,2.6864797605039965,1,23,6,7,0,1,1,0,0,3,Standard,0,40.730066,-74.002104
8.0,2.623390668328607,6,23,5,3,0,1,1,0,4,3,Standard,0,40.793565,-73.97124699999999
8.6,1.7844547254413896,1,21,4,1,0,0,0,0,0,3,Standard,0,40.734564,-73.992299
32.1,10.434812304501587,3,0,1,7,0,1,0,2,3,1,Premium,1,40.773762,-73.870922
5.7,2.353334092075287,1,12,4,10,0,0,0,0,0,3,Standard,0,40.75439,-73.991918
7.0,2.343284875437553,1,5,1,3,0,1,0,0,0,3,Standard,0,40.732841,-73.981567
4.9,0.8712919597237819,2,21,1,5,0,0,0,0,0,3,Standard,0,40.749827,-73.988
5.0,0.5565342170552694,1,11,3,2,0,0,0,0,4,3,Standard,0,40.79128646850585,-73.97430419921875
7.5,2.1694171054131055,6,14,4,4,0,0,0,0,0,3,Standard,0,40.756872,-73.98246999999999
15.0,3.744182458679236,1,23,2,5,0,1,0,0,1,3,Standard,1,40.728513,-74.004645
13.0,4.58620772518307,2,15,1,2,0,0,0,0,0,3,Standard,1,40.726815,-74.007306
14.5,4.713489220940072,1,21,2,12,0,0,0,0,4,3,Standard,1,40.726757,-73.996452
11.7,4.869530524229846,1,19,6,8,1,0,1,0,4,2,Budget,0,40.726282,-73.99595699999999
7.3,3.334118718646597,2,20,5,2,1,0,1,0,0,2,Budget,0,40.764574,-73.995637
15.7,5.62167525709435,1,21,2,12,0,0,0,4,1,3,Standard,1,40.7743,-73.960228
5.5,1.1786194605646225,1,16,5,6,1,0,1,0,0,2,Budget,0,40.734695,-73.998787
35.0,13.400067918947366,1,19,2,4,1,0,0,0,1,1,Premium,1,40.71932,-73.99031
9.3,4.190040796193388,1,2,6,2,0,1,1,0,0,3,Standard,0,40.76808,-73.98559200000001
11.7,3.079019065227778,1,1,3,6,0,1,0,0,1,3,Standard,0,40.751894,-73.97369
6.5,1.6616475453409512,1,19,5,11,1,0,1,0,0,2,Budget,0,40.737802,-74.005625
12.5,6.9651486323553105,1,21,5,8,0,0,1,0,4,3,Standard,1,40.774075,-73.98222700000001
6.1,1.2382849857208083,5,12,4,2,0,0,0,4,2,3,Standard,0,40.774165,-73.959585
4.5,0.950172541506307,1,13,0,2,0,0,0,0,0,3,Standard,0,40.75491714477539,-73.97630310058595
9.3,3.0071857991411797,2,2,6,5,0,1,1,0,0,3,Standard,0,40.721527,-73.98368
13.0,3.9662328433432816,1,21,2,12,0,0,0,0,4,3,Standard,1,40.734681,-73.99887700000001
14.0,4.56013743885312,2,22,3,4,0,1,0,0,0,3,Standard,1,40.75412368774415,-73.97909545898438
6.1,1.830228719266392,2,1,5,11,0,1,1,0,0,3,Standard,0,40.745712,-73.988108
5.3,0.6051562906652255,1,19,1,4,1,0,0,0,0,2,Budget,0,40.72103,-74.000528
15.5,4.716216735083123,1,14,0,11,0,0,0,0,0,3,Standard,1,40.769713,-73.98966899999999
5.7,0.6176123107544066,2,8,0,4,1,0,0,0,0,2,Budget,0,40.747193,-73.974255
9.5,2.2237468826720126,2,18,6,6,1,0,1,0,0,2,Budget,0,40.746261,-73.98178399999999
7.5,2.0292485966040084,1,22,5,10,0,1,1,0,4,3,Standard,0,40.759956,-73.972308
11.0,3.525388792340379,1,18,1,5,1,0,0,0,4,2,Budget,0,40.794367,-73.972153
13.3,7.139787120748587,1,1,3,4,0,1,0,0,4,3,Standard,1,40.740331,-74.00579599999999
23.5,8.035860868137215,2,9,6,7,1,0,1,1,0,2,Budget,1,40.694552,-73.956452
11.5,2.974846392214254,5,15,1,10,0,0,0,0,0,3,Standard,0,40.745672,-73.988867
6.5,1.2577027436557333,1,11,2,6,0,0,0,0,0,3,Standard,0,40.748521,-73.98237900000001
10.1,3.9414143612592696,1,20,6,3,1,0,1,0,0,2,Budget,0,40.763362,-73.98110799999999
7.0,1.0979061677109943,1,12,6,4,0,0,1,0,0,3,Standard,0,40.73488998413085,-73.99092864990234
7.5,1.8938284621489099,1,19,5,8,1,0,1,0,0,2,Budget,0,40.728157,-73.980924
12.9,5.525323087160736,1,22,2,10,0,1,0,0,0,3,Standard,1,40.707717,-74.003535
11.5,2.3360690815662535,1,20,3,5,1,0,0,0,0,2,Budget,0,40.735362,-73.985737
6.1,1.5204874641682617,1,11,0,3,0,0,0,0,0,3,Standard,0,40.771006,-73.983762
6.5,0.9870522726464976,1,12,4,1,0,0,0,0,0,3,Standard,0,40.75477,-73.97881
4.5,1.1098586412115248,5,17,5,2,1,0,1,0,0,2,Budget,0,40.744628000000006,-73.995238
3.3,0.6961203503856226,1,19,5,5,1,0,1,0,0,2,Budget,0,40.740979,-73.997695
